time_sec,stance
343.2,Right-Handed
343.2,Right-Handed
343.2,Right-Handed
343.3,Right-Handed
343.3,Right-Handed
343.3,Right-Handed
343.4,Right-Handed
343.4,Right-Handed
343.4,Right-Handed
343.5,Right-Handed
343.5,Right-Handed
343.5,Right-Handed
343.6,Right-Handed
343.6,Right-Handed
343.6,Right-Handed
343.7,Right-Handed
343.7,Right-Handed
343.7,Right-Handed
343.8,Right-Handed
343.8,Right-Handed
343.8,Right-Handed
343.9,Right-Handed
343.9,Right-Handed
343.9,Right-Handed
344.0,Right-Handed
344.0,Right-Handed
344.0,Right-Handed
344.1,Right-Handed
344.1,Right-Handed
344.1,Right-Handed
344.2,Right-Handed
344.2,Right-Handed
344.2,Right-Handed
344.3,Right-Handed
344.3,Right-Handed
344.3,Right-Handed
344.4,Right-Handed
344.4,Right-Handed
344.4,Right-Handed
344.5,Right-Handed
344.5,Right-Handed
344.5,Right-Handed
344.6,Left-Handed
344.6,Left-Handed
344.6,Left-Handed
344.7,Left-Handed
344.7,Left-Handed
344.7,Left-Handed
344.8,Left-Handed
344.8,Left-Handed
344.8,Left-Handed
344.9,Left-Handed
344.9,Left-Handed
344.9,Left-Handed
345.0,Left-Handed
345.0,Left-Handed
345.0,Left-Handed
345.1,Left-Handed
345.1,Left-Handed
345.1,Left-Handed
345.2,Left-Handed
345.2,Left-Handed
345.2,Left-Handed
345.3,Left-Handed
345.3,Left-Handed
345.3,Left-Handed
345.4,Left-Handed
345.4,Left-Handed
345.4,Left-Handed
345.5,Left-Handed
345.5,Left-Handed
345.5,Left-Handed
345.6,Right-Handed
345.6,Right-Handed
345.6,Right-Handed
345.7,Right-Handed
345.7,Right-Handed
345.7,Right-Handed
345.8,Right-Handed
345.8,Right-Handed
345.8,Right-Handed
345.9,Right-Handed
345.9,Right-Handed
345.9,Right-Handed
346.0,Right-Handed
346.0,Right-Handed
346.0,Right-Handed
346.1,Right-Handed
346.1,Right-Handed
346.1,Right-Handed
346.2,Right-Handed
346.2,Right-Handed
346.2,Right-Handed
346.3,Right-Handed
346.3,Right-Handed
346.3,Right-Handed
346.4,Right-Handed
346.4,Right-Handed
346.4,Right-Handed
346.5,Right-Handed
346.5,Right-Handed
346.5,Right-Handed
346.6,Right-Handed
346.6,Right-Handed
346.6,Right-Handed
346.7,Right-Handed
346.7,Right-Handed
346.7,Right-Handed
346.8,Right-Handed
346.8,Right-Handed
346.8,Right-Handed
346.9,Right-Handed
346.9,Right-Handed
346.9,Right-Handed
347.0,Right-Handed
347.0,Right-Handed
347.0,Right-Handed
347.1,Right-Handed
347.1,Right-Handed
347.1,Right-Handed
347.2,Right-Handed
347.2,Right-Handed
347.2,Right-Handed
347.3,Right-Handed
347.3,Right-Handed
347.3,Right-Handed
347.4,Right-Handed
347.4,Right-Handed
347.4,Right-Handed
347.5,Right-Handed
347.5,Right-Handed
347.5,Right-Handed
347.6,Right-Handed
347.6,Right-Handed
347.6,Right-Handed
347.7,Right-Handed
347.7,Right-Handed
347.7,Right-Handed
347.8,Right-Handed
347.8,Right-Handed
347.8,Right-Handed
347.9,Right-Handed
347.9,Right-Handed
347.9,Right-Handed
348.0,Right-Handed
348.0,Right-Handed
348.0,Right-Handed
348.1,Right-Handed
348.1,Right-Handed
348.1,Right-Handed
348.2,Right-Handed
348.2,Right-Handed
348.2,Right-Handed
348.3,Right-Handed
348.3,Right-Handed
348.3,Right-Handed
348.4,Right-Handed
348.4,Right-Handed
348.4,Right-Handed
348.5,Right-Handed
348.5,Right-Handed
348.5,Right-Handed
348.6,Right-Handed
348.6,Right-Handed
348.6,Right-Handed
348.7,Right-Handed
348.7,Right-Handed
348.7,Right-Handed
348.8,Right-Handed
348.8,Right-Handed
348.8,Right-Handed
348.9,Right-Handed
348.9,Right-Handed
348.9,Right-Handed
349.0,Right-Handed
349.0,Right-Handed
349.0,Right-Handed
349.1,Right-Handed
349.1,Right-Handed
349.1,Right-Handed
349.2,Right-Handed
349.2,Right-Handed
349.2,Right-Handed
349.3,Right-Handed
349.3,Right-Handed
349.3,Right-Handed
349.4,Right-Handed
349.4,Right-Handed
349.4,Right-Handed
349.5,Right-Handed
349.5,Right-Handed
349.5,Right-Handed
349.6,Right-Handed
349.6,Right-Handed
349.6,Right-Handed
349.7,Right-Handed
349.7,Right-Handed
349.7,Right-Handed
349.8,Right-Handed
349.8,Right-Handed
349.8,Right-Handed
349.9,Right-Handed
349.9,Right-Handed
349.9,Right-Handed
350.0,Right-Handed
350.0,Right-Handed
350.0,Right-Handed
350.1,Right-Handed
350.1,Right-Handed
350.1,Right-Handed
350.2,Right-Handed
350.2,Right-Handed
350.2,Right-Handed
350.3,Right-Handed
350.3,Right-Handed
350.3,Right-Handed
350.4,Right-Handed
350.4,Right-Handed
350.4,Right-Handed
350.5,Right-Handed
350.5,Right-Handed
350.5,Right-Handed
350.6,Right-Handed
350.6,Right-Handed
350.6,Right-Handed
350.7,Right-Handed
350.7,Right-Handed
350.7,Right-Handed
350.8,Right-Handed
350.8,Right-Handed
350.8,Right-Handed
350.9,Right-Handed
350.9,Right-Handed
350.9,Right-Handed
351.0,Right-Handed
351.0,Right-Handed
351.0,Right-Handed
351.1,Right-Handed
351.1,Right-Handed
351.1,Right-Handed
351.2,Right-Handed
351.2,Right-Handed
351.2,Right-Handed
351.3,Right-Handed
351.3,Right-Handed
351.3,Right-Handed
351.4,Right-Handed
351.4,Right-Handed
351.4,Right-Handed
351.5,Right-Handed
351.5,Right-Handed
351.5,Right-Handed
351.6,Right-Handed
351.6,Right-Handed
351.6,Right-Handed
351.7,Right-Handed
351.7,Right-Handed
351.7,Right-Handed
351.8,Right-Handed
351.8,Right-Handed
351.8,Right-Handed
351.9,Right-Handed
351.9,Right-Handed
351.9,Right-Handed
352.0,Right-Handed
352.0,Right-Handed
352.0,Right-Handed
352.1,Right-Handed
352.1,Right-Handed
352.1,Right-Handed
352.2,Right-Handed
352.2,Right-Handed
352.2,Right-Handed
352.3,Right-Handed
352.3,Right-Handed
352.3,Right-Handed
352.4,Right-Handed
352.4,Right-Handed
352.4,Right-Handed
352.5,Right-Handed
352.5,Right-Handed
352.5,Right-Handed
352.6,Right-Handed
352.6,Right-Handed
352.6,Right-Handed
352.7,Right-Handed
352.7,Right-Handed
352.7,Right-Handed
352.8,Right-Handed
352.8,Right-Handed
352.8,Right-Handed
352.9,Right-Handed
352.9,Left-Handed
352.9,Left-Handed
353.0,Left-Handed
353.0,Left-Handed
353.0,Left-Handed
353.1,Left-Handed
353.1,Left-Handed
353.1,Left-Handed
353.2,Left-Handed
353.2,Left-Handed
353.2,Left-Handed
353.3,Right-Handed
353.3,Right-Handed
353.3,Right-Handed
353.4,Right-Handed
353.4,Right-Handed
353.4,Right-Handed
353.5,Right-Handed
353.5,Right-Handed
353.5,Right-Handed
353.6,Right-Handed
353.6,Right-Handed
353.6,Right-Handed
353.7,Right-Handed
353.7,Right-Handed
353.7,Right-Handed
353.8,Right-Handed
353.8,Right-Handed
353.8,Right-Handed
353.9,Right-Handed
353.9,Right-Handed
353.9,Right-Handed
354.0,Right-Handed
354.0,Right-Handed
354.0,Right-Handed
354.1,Right-Handed
354.1,Right-Handed
354.1,Right-Handed
354.2,Right-Handed
354.2,Right-Handed
354.2,Right-Handed
354.3,Right-Handed
354.3,Right-Handed
354.3,Right-Handed
354.4,Right-Handed
354.4,Right-Handed
354.4,Right-Handed
354.5,Right-Handed
354.5,Right-Handed
354.5,Right-Handed
354.6,Right-Handed
354.6,Right-Handed
354.6,Right-Handed
354.7,Right-Handed
354.7,Right-Handed
354.7,Right-Handed
354.8,Right-Handed
354.8,Right-Handed
354.8,Right-Handed
354.9,Right-Handed
354.9,Left-Handed
354.9,Left-Handed
355.0,Left-Handed
355.0,Left-Handed
355.0,Left-Handed
355.1,Left-Handed
355.1,Left-Handed
355.1,Left-Handed
355.2,Left-Handed
355.2,Left-Handed
355.2,Right-Handed
355.3,Right-Handed
355.3,Right-Handed
355.3,Right-Handed
355.4,Right-Handed
355.4,Right-Handed
355.4,Right-Handed
355.5,Right-Handed
355.5,Right-Handed
355.5,Right-Handed
355.6,Right-Handed
355.6,Left-Handed
355.6,Left-Handed
355.7,Left-Handed
355.7,Left-Handed
355.7,Left-Handed
355.8,Left-Handed
355.8,Left-Handed
355.8,Left-Handed
355.9,Left-Handed
355.9,Left-Handed
355.9,Left-Handed
356.0,Left-Handed
356.0,Left-Handed
356.0,Left-Handed
356.1,Left-Handed
356.1,Left-Handed
356.1,Left-Handed
356.2,Left-Handed
356.2,Left-Handed
356.2,Left-Handed
356.3,Left-Handed
356.3,Left-Handed
356.3,Left-Handed
356.4,Left-Handed
356.4,Left-Handed
356.4,Left-Handed
356.5,Left-Handed
356.5,Left-Handed
356.5,Left-Handed
356.6,Left-Handed
356.6,Left-Handed
356.6,Left-Handed
356.7,Left-Handed
356.7,Left-Handed
356.7,Left-Handed
356.8,Left-Handed
356.8,Left-Handed
356.8,Left-Handed
356.9,Left-Handed
356.9,Left-Handed
356.9,Left-Handed
357.0,Left-Handed
357.0,Left-Handed
357.0,Left-Handed
357.1,Left-Handed
357.1,Left-Handed
357.1,Left-Handed
357.2,Left-Handed
357.2,Left-Handed
357.2,Left-Handed
357.3,Left-Handed
357.3,Left-Handed
357.3,Left-Handed
357.4,Left-Handed
357.4,Left-Handed
357.4,Right-Handed
357.5,Right-Handed
357.5,Right-Handed
357.5,Right-Handed
357.6,Right-Handed
357.6,Right-Handed
357.6,Right-Handed
357.7,Right-Handed
357.7,Right-Handed
357.7,Right-Handed
357.8,Right-Handed
357.8,Right-Handed
357.8,Right-Handed
357.9,Right-Handed
357.9,Right-Handed
357.9,Right-Handed
358.0,Right-Handed
358.0,Right-Handed
358.0,Right-Handed
358.1,Right-Handed
358.1,Right-Handed
358.1,Right-Handed
358.2,Right-Handed
358.2,Right-Handed
358.2,Right-Handed
358.3,Right-Handed
358.3,Right-Handed
358.3,Right-Handed
358.4,Right-Handed
358.4,Right-Handed
358.4,Right-Handed
358.5,Right-Handed
358.5,Right-Handed
358.5,Right-Handed
358.6,Right-Handed
358.6,Right-Handed
358.6,Right-Handed
358.7,Right-Handed
358.7,Right-Handed
358.7,Right-Handed
358.8,Right-Handed
358.8,Right-Handed
358.8,Right-Handed
358.9,Right-Handed
358.9,Right-Handed
358.9,Right-Handed
359.0,Right-Handed
359.0,Right-Handed
359.0,Right-Handed
359.1,Right-Handed
359.1,Right-Handed
359.1,Right-Handed
359.2,Right-Handed
359.2,Right-Handed
359.2,Right-Handed
359.3,Right-Handed
359.3,Right-Handed
359.3,Right-Handed
359.4,Right-Handed
359.4,Right-Handed
359.4,Right-Handed
359.5,Right-Handed
359.5,Right-Handed
359.5,Right-Handed
359.6,Right-Handed
359.6,Right-Handed
359.6,Right-Handed
359.7,Right-Handed
359.7,Right-Handed
359.7,Right-Handed
359.8,Right-Handed
359.8,Right-Handed
359.8,Right-Handed
359.9,Right-Handed
359.9,Right-Handed
359.9,Right-Handed
360.0,Right-Handed
360.0,Right-Handed
360.0,Right-Handed
360.1,Right-Handed
360.1,Right-Handed
360.1,Right-Handed
360.2,Right-Handed
360.2,Right-Handed
360.2,Right-Handed
360.3,Right-Handed
360.3,Right-Handed
360.3,Right-Handed
360.4,Right-Handed
360.4,Right-Handed
360.4,Right-Handed
360.5,Right-Handed
360.5,Right-Handed
360.5,Right-Handed
360.6,Right-Handed
360.6,Right-Handed
360.6,Right-Handed
360.7,Right-Handed
360.7,Right-Handed
360.7,Right-Handed
360.8,Right-Handed
360.8,Right-Handed
360.8,Right-Handed
360.9,Right-Handed
360.9,Right-Handed
360.9,Right-Handed
361.0,Right-Handed
361.0,Right-Handed
361.0,Right-Handed
361.1,Right-Handed
361.1,Right-Handed
361.1,Right-Handed
361.2,Right-Handed
361.2,Right-Handed
361.2,Right-Handed
361.3,Right-Handed
361.3,Right-Handed
361.3,Right-Handed
361.4,Right-Handed
361.4,Right-Handed
361.4,Right-Handed
361.5,Right-Handed
361.5,Right-Handed
361.5,Right-Handed
361.6,Right-Handed
361.6,Right-Handed
361.6,Right-Handed
361.7,Right-Handed
361.7,Right-Handed
361.7,Right-Handed
361.8,Right-Handed
361.8,Right-Handed
361.8,Right-Handed
361.9,Right-Handed
361.9,Right-Handed
361.9,Right-Handed
362.0,Right-Handed
362.0,Right-Handed
362.0,Right-Handed
362.1,Right-Handed
362.1,Right-Handed
362.1,Right-Handed
362.2,Right-Handed
362.2,Right-Handed
362.2,Right-Handed
362.3,Right-Handed
362.3,Right-Handed
362.3,Right-Handed
362.4,Right-Handed
362.4,Right-Handed
362.4,Right-Handed
362.5,Right-Handed
362.5,Right-Handed
362.5,Right-Handed
362.6,Right-Handed
362.6,Right-Handed
362.6,Right-Handed
362.7,Right-Handed
362.7,Right-Handed
362.7,Right-Handed
362.8,Right-Handed
362.8,Right-Handed
362.8,Right-Handed
362.9,Right-Handed
362.9,Right-Handed
362.9,Right-Handed
363.0,Right-Handed
363.0,Right-Handed
363.0,Right-Handed
363.1,Right-Handed
363.1,Right-Handed
363.1,Right-Handed
363.2,Right-Handed
363.2,Right-Handed
363.2,Right-Handed
363.3,Right-Handed
363.3,Right-Handed
363.3,Right-Handed
363.4,Right-Handed
363.4,Right-Handed
363.4,Right-Handed
363.5,Right-Handed
363.5,Right-Handed
363.5,Right-Handed
363.6,Right-Handed
363.6,Right-Handed
363.6,Right-Handed
363.7,Right-Handed
363.7,Right-Handed
363.7,Right-Handed
363.8,Right-Handed
363.8,Right-Handed
363.8,Right-Handed
363.9,Right-Handed
363.9,Right-Handed
363.9,Right-Handed
364.0,Right-Handed
364.0,Right-Handed
364.0,Right-Handed
364.1,Right-Handed
364.1,Right-Handed
364.1,Right-Handed
364.2,Right-Handed
364.2,Right-Handed
364.2,Right-Handed
364.3,Right-Handed
364.3,Right-Handed
364.3,Right-Handed
364.4,Right-Handed
364.4,Right-Handed
364.4,Right-Handed
364.5,Right-Handed
364.5,Right-Handed
364.5,Right-Handed
364.6,Right-Handed
364.6,Right-Handed
364.6,Right-Handed
364.7,Right-Handed
364.7,Right-Handed
364.7,Right-Handed
364.8,Right-Handed
364.8,Right-Handed
364.8,Right-Handed
364.9,Right-Handed
364.9,Right-Handed
364.9,Right-Handed
365.0,Right-Handed
365.0,Right-Handed
365.0,Right-Handed
365.1,Right-Handed
365.1,Right-Handed
365.1,Right-Handed
365.2,Right-Handed
365.2,Right-Handed
365.2,Right-Handed
365.3,Right-Handed
365.3,Right-Handed
365.3,Right-Handed
365.4,Right-Handed
365.4,Right-Handed
365.4,Right-Handed
365.5,Right-Handed
365.5,Right-Handed
365.5,Right-Handed
365.6,Right-Handed
365.6,Right-Handed
365.6,Right-Handed
365.7,Right-Handed
365.7,Right-Handed
365.7,Right-Handed
365.8,Right-Handed
365.8,Right-Handed
365.8,Right-Handed
365.9,Right-Handed
365.9,Right-Handed
365.9,Right-Handed
366.0,Right-Handed
366.0,Right-Handed
366.0,Right-Handed
366.1,Right-Handed
366.1,Right-Handed
366.1,Right-Handed
366.2,Right-Handed
366.2,Right-Handed
366.2,Right-Handed
366.3,Right-Handed
366.3,Right-Handed
366.3,Right-Handed
366.4,Right-Handed
366.4,Right-Handed
366.4,Right-Handed
366.5,Right-Handed
366.5,Right-Handed
366.5,Right-Handed
366.6,Right-Handed
366.6,Right-Handed
366.6,Right-Handed
366.7,Right-Handed
366.7,Right-Handed
366.7,Right-Handed
366.8,Right-Handed
366.8,Right-Handed
366.8,Right-Handed
366.9,Right-Handed
366.9,Right-Handed
366.9,Right-Handed
367.0,Right-Handed
367.0,Right-Handed
367.0,Right-Handed
367.1,Right-Handed
367.1,Right-Handed
367.1,Right-Handed
367.2,Right-Handed
367.2,Right-Handed
367.2,Right-Handed
367.3,Right-Handed
367.3,Right-Handed
367.3,Right-Handed
367.4,Right-Handed
367.4,Right-Handed
367.4,Right-Handed
367.5,Right-Handed
367.5,Right-Handed
367.5,Right-Handed
367.6,Right-Handed
367.6,Right-Handed
367.6,Right-Handed
367.7,Right-Handed
367.7,Right-Handed
367.7,Right-Handed
367.8,Right-Handed
367.8,Right-Handed
367.8,Right-Handed
367.9,Right-Handed
367.9,Right-Handed
367.9,Right-Handed
368.0,Right-Handed
368.0,Right-Handed
368.0,Right-Handed
368.1,Right-Handed
368.1,Right-Handed
368.1,Right-Handed
368.2,Right-Handed
368.2,Right-Handed
368.2,Right-Handed
368.3,Right-Handed
368.3,Right-Handed
368.3,Right-Handed
368.4,Right-Handed
368.4,Right-Handed
368.4,Right-Handed
368.5,Right-Handed
368.5,Right-Handed
368.5,Right-Handed
368.6,Right-Handed
368.6,Right-Handed
368.6,Right-Handed
368.7,Right-Handed
368.7,Right-Handed
368.7,Right-Handed
368.8,Right-Handed
368.8,Right-Handed
368.8,Right-Handed
368.9,Right-Handed
368.9,Right-Handed
368.9,Right-Handed
369.0,Right-Handed
369.0,Right-Handed
369.0,Right-Handed
369.1,Right-Handed
369.1,Right-Handed
369.1,Right-Handed
369.2,Right-Handed
369.2,Right-Handed
369.2,Right-Handed
369.3,Right-Handed
369.3,Right-Handed
369.3,Right-Handed
369.4,Right-Handed
369.4,Right-Handed
369.4,Right-Handed
369.5,Right-Handed
369.5,Right-Handed
369.5,Right-Handed
369.6,Right-Handed
369.6,Right-Handed
369.6,Right-Handed
369.7,Right-Handed
369.7,Right-Handed
369.7,Right-Handed
369.8,Right-Handed
369.8,Right-Handed
369.8,Right-Handed
369.9,Right-Handed
369.9,Right-Handed
369.9,Right-Handed
370.0,Right-Handed
370.0,Right-Handed
370.0,Right-Handed
370.1,Right-Handed
370.1,Right-Handed
370.1,Right-Handed
370.2,Right-Handed
370.2,Right-Handed
370.2,Right-Handed
370.3,Right-Handed
370.3,Right-Handed
370.3,Right-Handed
370.4,Right-Handed
370.4,Right-Handed
370.4,Right-Handed
370.5,Right-Handed
370.5,Right-Handed
370.5,Right-Handed
370.6,Right-Handed
370.6,Right-Handed
370.6,Right-Handed
370.7,Right-Handed
370.7,Right-Handed
370.7,Right-Handed
370.8,Right-Handed
370.8,Right-Handed
370.8,Right-Handed
370.9,Right-Handed
370.9,Right-Handed
370.9,Right-Handed
371.0,Right-Handed
371.0,Right-Handed
371.0,Right-Handed
371.1,Right-Handed
371.1,Right-Handed
371.1,Right-Handed
371.2,Right-Handed
371.2,Right-Handed
371.2,Right-Handed
371.3,Right-Handed
371.3,Right-Handed
371.3,Right-Handed
371.4,Right-Handed
371.4,Right-Handed
371.4,Right-Handed
371.5,Right-Handed
371.5,Right-Handed
371.5,Right-Handed
371.6,Right-Handed
371.6,Right-Handed
371.6,Right-Handed
371.7,Right-Handed
371.7,Right-Handed
371.7,Right-Handed
371.8,Right-Handed
371.8,Right-Handed
371.8,Right-Handed
371.9,Right-Handed
371.9,Right-Handed
371.9,Right-Handed
372.0,Right-Handed
372.0,Right-Handed
372.0,Right-Handed
372.1,Right-Handed
372.1,Right-Handed
372.1,Right-Handed
372.2,Right-Handed
372.2,Right-Handed
372.2,Right-Handed
372.3,Right-Handed
372.3,Right-Handed
372.3,Right-Handed
372.4,Right-Handed
372.4,Right-Handed
372.4,Right-Handed
372.5,Right-Handed
372.5,Right-Handed
372.5,Right-Handed
372.6,Right-Handed
372.6,Right-Handed
372.6,Right-Handed
372.7,Right-Handed
372.7,Right-Handed
372.7,Right-Handed
372.8,Right-Handed
372.8,Right-Handed
372.8,Right-Handed
372.9,Right-Handed
372.9,Right-Handed
372.9,Right-Handed
373.0,Right-Handed
373.0,Right-Handed
373.0,Right-Handed
373.1,Right-Handed
373.1,Right-Handed
373.1,Right-Handed
373.2,Right-Handed
373.2,Right-Handed
373.2,Right-Handed
373.3,Right-Handed
373.3,Right-Handed
373.3,Right-Handed
373.4,Right-Handed
373.4,Right-Handed
373.4,Right-Handed
373.5,Right-Handed
373.5,Right-Handed
373.5,Right-Handed
373.6,Right-Handed
373.6,Right-Handed
373.6,Right-Handed
373.7,Right-Handed
373.7,Right-Handed
373.7,Right-Handed
373.8,Right-Handed
373.8,Right-Handed
373.8,Right-Handed
373.9,Right-Handed
373.9,Right-Handed
373.9,Right-Handed
374.0,Right-Handed
374.0,Right-Handed
374.0,Right-Handed
374.1,Right-Handed
374.1,Right-Handed
374.1,Right-Handed
374.2,Right-Handed
374.2,Right-Handed
374.2,Right-Handed
374.3,Right-Handed
374.3,Right-Handed
374.3,Right-Handed
374.4,Right-Handed
374.4,Right-Handed
374.4,Right-Handed
374.5,Right-Handed
374.5,Right-Handed
374.5,Right-Handed
374.6,Right-Handed
374.6,Right-Handed
374.6,Right-Handed
374.7,Right-Handed
374.7,Right-Handed
374.7,Right-Handed
374.8,Right-Handed
374.8,Left-Handed
374.8,Left-Handed
374.9,Left-Handed
374.9,Left-Handed
374.9,Left-Handed
375.0,Left-Handed
375.0,Left-Handed
375.0,Left-Handed
375.1,Left-Handed
375.1,Left-Handed
375.1,Right-Handed
375.2,Right-Handed
375.2,Right-Handed
375.2,Right-Handed
375.3,Right-Handed
375.3,Right-Handed
375.3,Right-Handed
375.4,Right-Handed
375.4,Right-Handed
375.4,Right-Handed
375.5,Right-Handed
375.5,Right-Handed
375.5,Right-Handed
375.6,Right-Handed
375.6,Right-Handed
375.6,Right-Handed
375.7,Right-Handed
375.7,Right-Handed
375.7,Right-Handed
375.8,Right-Handed
375.8,Right-Handed
375.8,Right-Handed
375.9,Right-Handed
375.9,Right-Handed
375.9,Right-Handed
376.0,Right-Handed
376.0,Right-Handed
376.0,Right-Handed
376.1,Right-Handed
376.1,Right-Handed
376.1,Right-Handed
376.2,Right-Handed
376.2,Right-Handed
